"","user_group","date","instance_count","instance_perc","user_sum","user_perc","post_sum","post_perc","post_ratio","instance_diff","user_diff","post_diff","post_ratio_diff"
"932","1-10",2023-04-17,5979,0.479048153192853,23564,0.00339477221790104,10194554,0.0159780804560715,432.632575114582,-11,-24,-255331,-10.3844250549961
"933","10-100",2023-04-17,1966,0.15751942953289,64078,0.0092314638507326,29646015,0.0464646528795572,462.655123443303,-2,-273,-9832,1.80996175195446
"934","100-1000",2023-04-17,680,0.0544828138770932,223107,0.0321421424723836,76100495,0.119273470115207,341.09416109759,5,900,203378,-0.466262291412193
"935","1000-10000",2023-04-17,325,0.026039580161846,995793,0.143459956339345,194245617,0.304444127390491,195.066260759013,0,2321,125468,-0.329431318871258
"936","10000+",2023-04-17,95,0.00761156958577037,5631314,0.811281120246019,324961190,0.509316644840051,57.7061037619284,-1,-241882,-4572737,1.59799379931178
"937","0-1",2023-04-18,3424,0.274534958306607,3394,0.000472610060773699,2883810,0.00448054627833977,849.678845020625,-12,-11,-2032,2.14815485909742
"938","1-10",2023-04-18,5976,0.479153303399615,23586,0.00328431965038552,10399139,0.0161570365399898,440.903035699144,-3,22,204585,8.27046058456199
"939","10-100",2023-04-18,1971,0.158033996151379,64252,0.00894700696076362,29469972,0.0457871958857821,458.662329577289,5,174,-176043,-3.99279386601404
"940","100-1000",2023-04-18,680,0.0545221295702373,223270,0.031090055471109,76142641,0.118302047206824,341.03390961616,0,163,42146,-0.0602514814301571
"941","1000-10000",2023-04-18,325,0.0260583707504811,996130,0.138709799598852,194321186,0.301914851094514,195.076130625521,0,337,75569,0.00986986650758581
"942","10000+",2023-04-18,96,0.00769724182168056,5870764,0.817496208258116,330412359,0.51335832299455,56.2809813169121,1,239450,5451169,-1.42512244501631
"943","0-1",2023-04-19,3409,0.273749297358066,3380,0.000470200945521239,2869128,0.00445206625010272,848.854437869823,-15,-14,-14682,-0.824407150802131
"944","1-10",2023-04-19,5969,0.479322251666265,23565,0.0032781909116,10453517,0.0162208692782528,443.603522172714,-7,-21,54378,2.70048647357021
"945","10-100",2023-04-19,1972,0.158355416365534,64094,0.00891628976397582,29719861,0.0461167260979099,463.691780821918,1,-158,249889,5.02945124462838
"946","100-1000",2023-04-19,681,0.054685617923392,222738,0.0309856858590265,76125754,0.118125402612578,341.772638705564,1,-532,-16887,0.738729089404558
"947","1000-10000",2023-04-19,326,0.0261784309001847,997549,0.138771740533659,194522723,0.30184364376437,195.000669641291,1,1419,201537,-0.0754609842299487
"948","10000+",2023-04-19,96,0.00770898578655746,5877090,0.817577891986218,330757648,0.513241291996786,56.2791531182949,0,6326,345289,-0.00182819861714023
"949","0-1",2023-04-20,3386,0.272120871172547,3357,0.000470002118299687,2874945,0.00446019691676032,856.403038427167,-23,-23,5817,7.54860055734457
"950","1-10",2023-04-20,5985,0.480993329582898,23645,0.00331045579004948,10464745,0.0162350317601495,442.577500528653,16,80,11228,-1.02602164406079
"951","10-100",2023-04-20,1969,0.158241581612151,63972,0.00895650149296026,29736910,0.0461339170996242,464.84258738198,-3,-122,17049,1.15080656006182
"952","100-1000",2023-04-20,681,0.0547295668247207,221577,0.03102223990661,76217231,0.118243604211632,343.97627461334,0,-1161,91477,2.20363590777549
"953","1000-10000",2023-04-20,327,0.0262798360523989,999094,0.139879742740693,194672214,0.302014963299021,194.84874696475,1,1545,149491,-0.15192267654075
"954","10000+",2023-04-20,95,0.0076348147552841,5830876,0.816361057951387,330611998,0.512912286712813,56.7002278902861,-1,-46214,-145650,0.421074771991186
"955","0-1",2023-04-21,3379,0.271079021259527,3349,0.000464604464697691,2882767,0.00446305577829891,860.784413257689,-7,-8,7822,4.38137483052174
"956","1-10",2023-04-21,5993,0.480786201363819,23734,0.00329260148257241,10556122,0.0163428266275173,444.767927867195,8,89,91377,2.19042733854172
"957","10-100",2023-04-21,1988,0.159486562374649,64547,0.00895456087872256,29787044,0.0461158459364367,461.478364602538,19,575,50134,-3.36422277944195
"958","100-1000",2023-04-21,681,0.054632972322503,221792,0.0307690514882742,76313784,0.118147833191186,344.078163324196,0,215,96553,0.101888710855803
"959","1000-10000",2023-04-21,328,0.0263136782992379,1007843,0.139817365635806,194869077,0.301693324544309,193.352612460473,1,8749,196863,-1.49613450427753
"960","10000+",2023-04-21,96,0.00770156438026474,5887017,0.816701816049927,331508968,0.513237113922252,56.3118754370847,1,56141,896970,-0.388352453201435
"961","0-1",2023-04-22,3372,0.27114827918945,3344,0.000463571192211117,2882832,0.00446093238000856,862.090909090909,-7,-5,65,1.30649583322031
"962","1-10",2023-04-22,5979,0.480781601801222,23671,0.00328145744342983,10553752,0.0163310154831708,445.851548308056,-14,-63,-2370,1.08362044086158
"963","10-100",2023-04-22,1981,0.159295593438405,64297,0.00891334836889898,29791873,0.0461003384612086,463.347792276467,-7,-250,4829,1.86942767392935
"964","100-1000",2023-04-22,682,0.0548407848182695,222495,0.0308439809841544,76421317,0.118255357068396,343.474311782287,1,703,107533,-0.603851541908398
"965","1000-10000",2023-04-22,326,0.0262142167899646,1006203,0.139487656793183,194884822,0.301567352114866,193.683403845944,-2,-1640,15745,0.330791385471088
"966","10000+",2023-04-22,96,0.00771952396268897,5893553,0.817009985218123,331705193,0.513285004492349,56.2827199483911,0,6536,196225,-0.0291554886936254
"967","0-1",2023-04-23,3367,0.270550421856167,3338,0.000462279873486546,2887369,0.00446465915979324,864.999700419413,-5,-6,4537,2.90879132850375
"968","1-10",2023-04-23,5984,0.480835676978706,23678,0.00327916801809899,10587155,0.0163706261814478,447.130458653602,5,7,33403,1.27891034554619
"969","10-100",2023-04-23,1989,0.159823222177581,64615,0.00894853625684037,29818410,0.0461073861141304,461.478139750832,8,318,26537,-1.86965252563516
"970","100-1000",2023-04-23,681,0.0547207713941342,222379,0.030797284597383,76319224,0.118010314060971,343.194384361833,-1,-116,-102093,-0.279927420454555
"971","1000-10000",2023-04-23,328,0.0263559662515066,1009899,0.139860989201375,195138584,0.301737417865428,193.225841396021,2,3696,253762,-0.457562449922818
"972","10000+",2023-04-23,96,0.00771394134190438,5896825,0.816651742052816,331965815,0.513309596618229,56.295687085847,0,3272,260622,0.0129671374559805
"973","0-1",2023-04-24,3382,0.27114567465726,3352,0.000464144170490456,2894592,0.00447094297846342,863.541766109785,15,14,7223,-1.45793430962772
"974","1-10",2023-04-24,5989,0.48015713942115,23727,0.00328542623306296,10633509,0.0164243570078193,448.160702996586,5,49,46354,1.03024434298368
"975","10-100",2023-04-24,1996,0.160025655415698,64835,0.00897756184181047,29887496,0.046163773818574,460.97780519781,7,220,69086,-0.500334553022071
"976","100-1000",2023-04-24,683,0.0547582778802213,223005,0.0308790187172506,76652973,0.118397021553537,343.727598035919,2,626,333749,0.5332136740858
"977","1000-10000",2023-04-24,327,0.0262166279162992,1004925,0.139149785361015,195236885,0.301559936643168,194.280055725552,-1,-4974,98301,1.05421432953085
"978","10000+",2023-04-24,96,0.00769662470937224,5902050,0.817244063676371,332117698,0.512983967998438,56.2715832634424,0,5225,151883,-0.0241038224046761
"979","0-1",2023-04-25,3386,0.271488133418858,3357,0.000464563634008549,2898981,0.00447522596770422,863.563002680965,4,5,4389,0.0212365711799976
"980","1-10",2023-04-25,5981,0.479554201411161,23648,0.0032725650333733,10621752,0.016397051368365,449.160690121786,-8,-79,-11757,0.99998712520005
"981","10-100",2023-04-25,2000,0.160359204618345,64889,0.00897976456573748,29904933,0.0461649568327819,460.862904344342,4,54,17437,-0.11490085346793
"982","100-1000",2023-04-25,682,0.0546824887748557,222106,0.0307364821254402,76634700,0.118302810355509,345.036604143967,-1,-899,-18273,1.30900610804878
"983","1000-10000",2023-04-25,327,0.0262187299550994,1007178,0.139379884353131,195341345,0.301553083552555,193.949177801739,0,2253,104460,-0.330877923812523
"984","10000+",2023-04-25,96,0.00769724182168056,5904958,0.817166740288309,332382562,0.513106871923085,56.2887258469916,0,2908,264864,0.0171425835492656
"985","0-1",2023-04-26,3382,0.271428571428571,3349,0.000463205584580247,2903875,0.00447869489062621,867.087190206032,-4,-8,4894,3.52418752506651
"986","1-10",2023-04-26,5976,0.479614767255217,23622,0.00326719687039552,10588733,0.0163311796772606,448.257260181187,-5,-26,-33019,-0.90342994059921
"987","10-100",2023-04-26,1997,0.160272873194222,64720,0.00895152745118949,29927666,0.046157938892882,462.417583436341,-3,-169,22733,1.55467909199928
"988","100-1000",2023-04-26,683,0.0548154093097913,223691,0.0309390625322007,76815954,0.118474528241876,343.402076972252,1,1585,181254,-1.63452717171538
"989","1000-10000",2023-04-26,326,0.0261637239165329,1006537,0.13921575380312,195371755,0.301325119328888,194.102904314496,-1,-641,30410,0.153726512757004
"990","10000+",2023-04-26,96,0.00770465489566613,5908132,0.817163253758514,332767285,0.513232538968467,56.3236036364793,0,3174,384723,0.0348777894877159
"991","0-1",2023-04-27,3374,0.270656184822718,3343,0.0004619920661189,2907621,0.00448159939648724,869.763984445109,-8,-6,3746,2.67679423907748
"992","1-10",2023-04-27,5977,0.479464142467512,23606,0.0032622748168719,10648639,0.0164130518096445,451.098830805727,1,-16,59906,2.84157062454034
"993","10-100",2023-04-27,2005,0.160837477939997,65136,0.00900158995474744,29997466,0.0462359521828142,460.535894129207,8,416,69800,-1.88168930713454
"994","100-1000",2023-04-27,688,0.0551901171185625,224757,0.0310607091847699,77010603,0.118698644674777,342.63939721566,5,1066,194649,-0.76267975659232
"995","1000-10000",2023-04-27,326,0.0261511310765282,1007009,0.139165470688103,195458723,0.301266119289607,194.098288098716,0,472,86968,-0.00461621578003246
"996","10000+",2023-04-27,96,0.00770094657468314,5912204,0.817047963289389,332767869,0.512904632646671,56.2849098238153,0,4072,584,-0.0386938126640644
"997","0-1",2023-04-28,3379,0.271013795316009,3348,0.000462104211124759,2915951,0.00449038781764417,870.953106332139,5,5,8330,1.1891218870295
"998","1-10",2023-04-28,5975,0.479226820660892,23582,0.00325488097573001,10765731,0.0165785732786436,456.523238062929,-2,-24,117092,5.42440725720201
"999","10-100",2023-04-28,2006,0.160891883221046,65127,0.0089890863076231,29777865,0.045856107400794,457.227647519462,1,-9,-219601,-3.30824660974463
"1000","100-1000",2023-04-28,685,0.0549406480590311,223847,0.0308962489090931,77085329,0.118706734873354,344.366147413188,-3,-910,74726,1.72675019752887
"1001","1000-10000",2023-04-28,327,0.0262271414821944,1007449,0.139052098385133,195734432,0.301419162717858,194.28718674593,1,440,275709,0.188898647213477
"1002","10000+",2023-04-28,96,0.00769971126082772,5921766,0.817345581211296,333096897,0.512949033911706,56.2495878763193,0,9562,329028,-0.0353219474959587
"1003","0-1",2023-04-29,3377,0.270896839403177,3347,0.000461463203721045,2917517,0.00449113870093175,871.68120705109,-2,-1,1566,0.72810071895185
"1004","1-10",2023-04-29,5975,0.479303706080539,23577,0.00325064773054409,10770291,0.0165794649115659,456.813462272554,0,-5,4560,0.290224209624398
"1005","10-100",2023-04-29,2009,0.161158350713942,65407,0.00901790372446442,29758019,0.0458086073856509,454.966884278441,3,280,-19846,-2.26076324102081
"1006","100-1000",2023-04-29,680,0.0545483715706722,221863,0.030589068051139,76818296,0.118251794969911,346.242032245124,-5,-1984,-267033,1.87588483193576
"1007","1000-10000",2023-04-29,329,0.026391785656987,1013470,0.139730837488846,195915122,0.301585898732369,193.311219868373,2,6021,180690,-0.975966877556573
"1008","10000+",2023-04-29,96,0.00770094657468314,5925352,0.816950079801285,333437076,0.513283095299572,56.2729566108478,0,3586,340179,0.0233687345284395
"1009","0-1",2023-04-30,3377,0.270679705033665,3348,0.0004670805845148,2919857,0.00451689305133612,872.119772998805,0,1,2340,0.438565947714778
"1010","1-10",2023-04-30,5983,0.479560756652773,23589,0.00329090917207874,10783795,0.0166820665198786,457.153546144389,8,12,13504,0.340083871835589
"1011","10-100",2023-04-30,2013,0.161349791599872,65517,0.00914029828424616,29821684,0.0461328610403665,455.174748538547,4,110,63665,0.207864260106078
"1012","100-1000",2023-04-30,681,0.0545848028214171,222093,0.0309842676991175,76900402,0.118961610598997,346.253155209754,1,230,82106,0.0111229646302604
"1013","1000-10000",2023-04-30,327,0.0262103238217377,1003690,0.140025123020209,193134273,0.298770404060388,192.424227600155,-2,-9780,-2780849,-0.886992268217568
"1014","10000+",2023-04-30,95,0.00761462007053543,5849691,0.816092321239834,332870393,0.514936164729034,56.9039275749779,-1,-75661,-566683,0.630970964130128
"1015","0-1",2023-05-01,3363,0.270250723240116,3337,0.000459411977449852,2922091,0.00449242654128179,875.664069523524,-14,-11,2234,3.5442965247189
"1016","1-10",2023-05-01,5965,0.479347476695596,23501,0.00323543328799789,10781693,0.0165757889789032,458.775924428748,-18,-88,-2102,1.62237828435838
"1017","10-100",2023-05-01,2009,0.161443265830923,65219,0.0089788402029673,29836198,0.0458702099921387,457.477084898573,-4,-298,14514,2.30233636002527
"1018","100-1000",2023-05-01,682,0.0548055287688846,222058,0.0305712031431103,77053404,0.118462004511738,346.996748597213,1,-35,153002,0.743593387458873
"1019","1000-10000",2023-05-01,328,0.0263580842172935,1009499,0.138979901655274,195797367,0.301019129186562,193.954988563634,1,5809,2663094,1.5307609634786
"1020","10000+",2023-05-01,97,0.0077949212471874,5940019,0.817775209733201,334057501,0.513580440789376,56.2384566446673,2,90328,1187108,-0.665470930310597
"1021","0-1",2023-05-02,3362,0.270170363227258,3336,0.000458754769585054,2924590,0.00448870185842546,876.675659472422,-1,-1,2499,1.01158994889784
"1022","1-10",2023-05-02,5971,0.479829636772742,23551,0.0032386491542259,10841846,0.0166402177019557,460.356078298161,6,50,60153,1.58015386941372
"1023","10-100",2023-05-02,2006,0.16120218579235,65267,0.00897528403672293,30167643,0.0463017227024697,462.218931466131,-3,48,331445,4.74184656755892
"1024","100-1000",2023-05-02,679,0.0545644487303118,221826,0.0305047168818867,77105869,0.118343172026099,347.596174479096,-3,-232,52465,0.599425881882894
"1025","1000-10000",2023-05-02,329,0.0264384442301511,1014143,0.139461312437439,196156396,0.30106359498844,193.420844989316,1,4644,359029,-0.534143574317937
"1026","10000+",2023-05-02,97,0.0077949212471874,5943736,0.817361282720141,334348377,0.51316259072261,56.2522253680177,0,3717,290876,0.0137687233503954
"1027","0-1",2023-05-03,3368,0.270370073051296,3341,0.000459202326661774,2928752,0.00449305205566706,876.609398383717,6,5,4162,-0.0662610887045503
"1028","1-10",2023-05-03,5972,0.479409167536325,23561,0.00323833164276505,10817576,0.0165954413634663,459.130597173295,1,10,-24270,-1.22548112486658
"1029","10-100",2023-05-03,2012,0.161515613711166,65350,0.00898200300728731,30193187,0.0463199208801189,462.022754399388,6,83,25544,-0.19617706674353
"1030","100-1000",2023-05-03,679,0.0545075058200209,221424,0.0304335276799631,77146107,0.118351254951959,348.408966507696,0,-402,40238,0.812792028599404
"1031","1000-10000",2023-05-03,329,0.026410853335474,1014523,0.139440683044562,196158822,0.300930839628732,193.350788498634,0,380,2426,-0.0700564906817647
"1032","10000+",2023-05-03,97,0.00778678654571727,5947461,0.817446252298761,334595767,0.513309491120056,56.2585895056731,0,3725,247390,0.00636413765540311
"1033","0-1",2023-05-04,3356,0.269753235270477,3330,0.000457492553381344,2926332,0.00448628247399527,878.778378378378,-12,-11,-2420,2.16897999466096
"1034","1-10",2023-05-04,5972,0.480025721405032,23511,0.00323006228905369,10817058,0.0165833465668251,460.084981498022,0,-50,-518,0.954384324727357
"1035","10-100",2023-05-04,2007,0.161321437183506,65128,0.00894762012511116,30193775,0.0462892807809423,463.606666871392,-5,-222,588,1.58391247200382
"1036","100-1000",2023-05-04,682,0.0548187444739169,222470,0.0305640745798041,77299831,0.118506333887644,347.461819571178,3,1046,153724,-0.947146936517527
"1037","1000-10000",2023-05-04,327,0.0262840607668194,1011949,0.139026766336846,196066033,0.300583668426439,193.750903454621,-2,-2574,-92789,0.400114955986396
"1038","10000+",2023-05-04,97,0.00779680090024918,5952419,0.817773984115804,334981355,0.513551087864155,56.2765079205614,0,4958,385588,0.0179184148882783
"1039","0-1",2023-05-05,3361,0.270677297253765,3332,0.000457355196705286,2925349,0.00447922635592357,877.955882352941,5,2,-983,-0.822496025437204
"1040","1-10",2023-05-05,5951,0.479262301683176,23455,0.00321946762866821,10843402,0.0166031649646843,462.306629716478,-21,-56,26344,2.22164821845615
"1041","10-100",2023-05-05,2000,0.161069501489893,65189,0.00894793755042643,30221187,0.0462739787005567,463.59335163908,-7,61,27412,-0.0133152323115269
"1042","100-1000",2023-05-05,679,0.0546830957558186,222247,0.0305059485000479,77395962,0.118506897068507,348.242999905511,-3,-223,96131,0.781180334332419
"1043","1000-10000",2023-05-05,329,0.0264959329950874,1015290,0.139360191375423,196343694,0.300636898019414,193.386809679993,2,3341,277661,-0.364093774627804
"1044","10000+",2023-05-05,97,0.0078118708222598,5955853,0.817509099748729,335362875,0.513499834890915,56.3081182493927,0,3434,381520,0.0316103288312846
"1045","0-1",2023-05-06,3360,0.270509620803478,3331,0.000456715604660062,2939213,0.00449227288463608,882.381567096968,-1,-1,13864,4.42568474402663
"1046","1-10",2023-05-06,5949,0.478946944690444,23477,0.00321894693803791,10750623,0.0164311780724449,457.921497635984,-2,22,-92779,-4.3851320804942
"1047","10-100",2023-05-06,2006,0.161500684324934,65236,0.00894455094134008,30214788,0.0461800736617005,463.161260653627,6,47,-6399,-0.432090985453385
"1048","100-1000",2023-05-06,681,0.0548265035021335,222546,0.030513428686484,77528847,0.118494555227947,348.372233156291,2,299,132885,0.129233250780715
"1049","1000-10000",2023-05-06,328,0.0264068915546252,1014749,0.139132903966735,196628374,0.300525451156579,193.770453580146,-1,-541,284680,0.383643900153487
"1050","10000+",2023-05-06,97,0.00780935512438612,5964040,0.817733453862743,336220091,0.513876468996693,56.3745533229153,0,8187,857216,0.0664350735226833
"1051","0-1",2023-05-07,3356,0.270252858753422,3328,0.000456015721580478,2942534,0.00449394051088492,884.174879807692,-4,-3,3321,1.79331271072442
"1052","1-10",2023-05-07,5949,0.479062650990498,23482,0.00321759650665649,10794949,0.0164864224590223,459.711651477728,0,5,44326,1.79015384174346
"1053","10-100",2023-05-07,2002,0.161217587373168,65064,0.00891532659522603,30252386,0.0462024985935007,464.963512848887,-4,-172,37598,1.80225219526045
"1054","100-1000",2023-05-07,686,0.0552423900789177,223816,0.0306681534679256,77652733,0.118593961058608,346.948980412482,5,1270,123886,-1.4232527438096
"1055","1000-10000",2023-05-07,328,0.0264132710581414,1015105,0.139093701639108,196731022,0.300454475466925,193.8036183449,0,356,102648,0.0331647647538773
"1056","10000+",2023-05-07,97,0.00781124174585279,5967199,0.817649206069504,336404514,0.513768701911059,56.3756150917709,0,3159,184423,0.00106176885552145
"1057","0-1",2023-05-08,3341,0.269326884320838,3311,0.000453215895982914,2944125,0.00446820999544188,889.195107218363,-15,-17,1591,5.02022741067071
"1058","1-10",2023-05-08,5957,0.480209592906086,23524,0.00322000928332892,10894233,0.0165338498818062,463.111418126169,8,42,99284,3.39976664844141
"1059","10-100",2023-05-08,1997,0.160983474405482,65159,0.00891908624776523,30252236,0.0459129090237903,464.283306987523,-5,95,-150,-0.680205861364414
"1060","100-1000",2023-05-08,684,0.0551390568319226,223544,0.0305991223955314,77702661,0.117926992417996,347.594482517983,-2,-272,49928,0.64550210550135
"1061","1000-10000",2023-05-08,329,0.02652156388553,1018751,0.139448549455901,200505055,0.304300493656901,196.81458472188,1,3646,3774033,3.01096637697975
"1062","10000+",2023-05-08,97,0.00781942765014107,5971280,0.81736001672149,336606487,0.510857545024065,56.3709099221607,0,4081,201973,-0.00470516961011924
"1063","0-1",2023-05-09,3346,0.269534396648945,3317,0.000453854230832697,2934624,0.00445334163277511,884.722339463371,5,6,-9501,-4.47276775499245
"1064","1-10",2023-05-09,5964,0.480425326244563,23563,0.00322404800757035,10904672,0.0165480244860524,462.787930229597,7,39,10439,-0.323487896571805
"1065","10-100",2023-05-09,1994,0.160625100692766,65047,0.00890016766746291,30181063,0.0458002743722223,463.988546743124,-3,-112,-71173,-0.294760244398674
"1066","100-1000",2023-05-09,684,0.055099081681972,223634,0.03059910674044,77734974,0.117964139881938,347.5990860066,0,90,32313,0.00460348861707871
"1067","1000-10000",2023-05-09,329,0.0265023360721766,1018882,0.139410282309099,200542183,0.304326159903792,196.825719759501,0,131,37128,0.0111350376210737
"1068","10000+",2023-05-09,97,0.0078137586595779,5974071,0.817412541044595,336673711,0.510908059723221,56.3558268724962,0,2791,67224,-0.0150830496645824
"1069","0-1",2023-05-10,3353,0.270272448815089,3322,0.000454164829568564,2952644,0.00447678469287644,888.815171583384,7,5,18020,4.09283212001299
"1070","1-10",2023-05-10,5951,0.479687248105755,23539,0.00321811737604287,10896202,0.0165207692915535,462.899953269043,-13,-24,-8470,0.112023039445603
"1071","10-100",2023-05-10,1990,0.160406255037885,64946,0.0088790454609151,30272008,0.0458982735599121,466.110430203554,-4,-101,90945,2.12188346042956
"1072","100-1000",2023-05-10,686,0.0552958246009995,223867,0.0306058151417898,77833931,0.118011433443111,347.679340858635,2,233,98957,0.0802548520347273
"1073","1000-10000",2023-05-10,329,0.0265194260841528,1019205,0.139339875111508,200668520,0.304252649042069,196.88729941474,0,323,126337,0.0615796552388019
"1074","10000+",2023-05-10,97,0.00781879735611801,5979646,0.817502982080176,336922374,0.510840089970478,56.344869579236,0,5575,248663,-0.0109572932601978
"1075","0-1",2023-05-11,3342,0.269364068670912,3312,0.000452273411294054,2963516,0.00448913349640709,894.781400966184,-11,-10,10872,5.96622938280007
"1076","1-10",2023-05-11,5956,0.480051583783348,23572,0.00321889759994669,11043596,0.016728837207016,468.504836246394,5,33,147394,5.60488297735117
"1077","10-100",2023-05-11,1999,0.161118723301362,65489,0.00894291468364622,30309963,0.0459135264254215,462.82525309594,9,543,37955,-3.28517710761395
"1078","100-1000",2023-05-11,683,0.0550495687918111,223058,0.0304599041595498,76865852,0.116436378593222,344.600292300657,-3,-809,-968079,-3.07904855797761
"1079","1000-10000",2023-05-11,330,0.0265978882888692,1020565,0.139364255433972,201782652,0.305660324454821,197.716609917056,1,1360,1114132,0.82931050231582
"1080","10000+",2023-05-11,97,0.00781816716369791,5987008,0.817561754711591,337187656,0.510771799823112,56.3198940104974,0,7362,265282,-0.0249755687385615
